Date Last Modified,Institution Code,Collection Code,Catalog Number,Record URL,Scientific Name,Basis of record,Citation,Kingdom,Phylum,Class,Order,Family,Genus,species,Year Identified,Month Identified,Day Identified,Year Collected,Month Collected,Day Collected,Time of Day,Locality,Longitude,Latitude,Sex,Notes,Length (m),Marked Individual,Location ID,Submitter Email Address
1/23/2017,WILDME,RhincodonTypus,43af611b-4dd4-44e4-b553-a3437e27265e,http://www.whaleshark.org/encounters/encounter.jsp?number=43af611b-4dd4-44e4-b553-a3437e27265e,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2015,4,25,2015,4,25,,Red Sea,,,male,,,R-137,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/23/2017,WILDME,RhincodonTypus,594721f3-e6a1-4f1a-8b70-f7b0ec4be3d5,http://www.whaleshark.org/encounters/encounter.jsp?number=594721f3-e6a1-4f1a-8b70-f7b0ec4be3d5,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2015,4,25,2015,4,25,,Red Sea,,,male,,,R-149,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/23/2017,WILDME,RhincodonTypus,950e7043-32f2-4705-a479-05b2ffb95646,http://www.whaleshark.org/encounters/encounter.jsp?number=950e7043-32f2-4705-a479-05b2ffb95646,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2015,4,25,2015,4,25,,Red Sea,,,female,,,R-150,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/23/2017,WILDME,RhincodonTypus,190b1dcd-3322-4423-ad04-798d800b3cca,http://www.whaleshark.org/encounters/encounter.jsp?number=190b1dcd-3322-4423-ad04-798d800b3cca,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2015,4,19,2015,4,19,,Red Sea,,,female,,,R-064,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/23/2017,WILDME,RhincodonTypus,6d08840b-7be0-4822-bdc3-421b91afc78f,http://www.whaleshark.org/encounters/encounter.jsp?number=6d08840b-7be0-4822-bdc3-421b91afc78f,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2015,4,19,2015,4,19,,Red Sea,,,male,,,R-136,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
11/30/2016,WILDME,RhincodonTypus,37d17072-2c78-40d6-83ba-640119b65bb8,http://www.whaleshark.org/encounters/encounter.jsp?number=37d17072-2c78-40d6-83ba-640119b65bb8,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2015,4,19,2015,4,19,,Red Sea,,,female,,,R-072,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/22/2017,WILDME,RhincodonTypus,b46c3d85-85b2-41d2-a5cd-2cc8fc5a9e5e,http://www.whaleshark.org/encounters/encounter.jsp?number=b46c3d85-85b2-41d2-a5cd-2cc8fc5a9e5e,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2015,4,18,2015,4,18,,Red Sea,,,male,,,R-060,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/23/2017,WILDME,RhincodonTypus,1290b51b-6b44-4388-8d55-c645cb6f7646,http://www.whaleshark.org/encounters/encounter.jsp?number=1290b51b-6b44-4388-8d55-c645cb6f7646,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2015,4,18,2015,4,18,,Red Sea,,,female,,,R-147,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/18/2017,WILDME,RhincodonTypus,b70679aa-eb6b-404d-bc61-659594637687,http://www.whaleshark.org/encounters/encounter.jsp?number=b70679aa-eb6b-404d-bc61-659594637687,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2015,4,17,2015,4,17,,Red Sea,,,,,,R-112,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/23/2017,WILDME,RhincodonTypus,e1e1440b-2ed4-45f1-8125-25dacb6239e0,http://www.whaleshark.org/encounters/encounter.jsp?number=e1e1440b-2ed4-45f1-8125-25dacb6239e0,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2015,4,7,2015,4,7,,Red Sea,,,,,,R-148,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/23/2017,WILDME,RhincodonTypus,24456734-284d-4e96-ab7b-e2aee6a75091,http://www.whaleshark.org/encounters/encounter.jsp?number=24456734-284d-4e96-ab7b-e2aee6a75091,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2015,3,21,2015,3,21,,Red Sea,,,female,,,R-140,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/21/2017,WILDME,RhincodonTypus,7363a074-240e-42c3-9461-39ee9f69c891,http://www.whaleshark.org/encounters/encounter.jsp?number=7363a074-240e-42c3-9461-39ee9f69c891,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2015,3,21,2015,3,21,,Red Sea,,,,,,R-126,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/19/2017,WILDME,RhincodonTypus,196bd112-2e70-4a2d-b93a-4e5b07902877,http://www.whaleshark.org/encounters/encounter.jsp?number=196bd112-2e70-4a2d-b93a-4e5b07902877,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2015,3,21,2015,3,21,,Red Sea,,,male,,,R-074,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/19/2017,WILDME,RhincodonTypus,569afca1-2bba-4698-b6e4-34b3989cb910,http://www.whaleshark.org/encounters/encounter.jsp?number=569afca1-2bba-4698-b6e4-34b3989cb910,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2015,3,20,2015,3,20,,Red Sea,,,male,,,R-074,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/23/2017,WILDME,RhincodonTypus,638fceb8-346e-4dd1-b49f-c2fc0090b29c,http://www.whaleshark.org/encounters/encounter.jsp?number=638fceb8-346e-4dd1-b49f-c2fc0090b29c,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2015,3,20,2015,3,20,,Red Sea,,,female,,,R-145,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/23/2017,WILDME,RhincodonTypus,5c11074a-187e-4ec2-b870-a6f7c9eb4962,http://www.whaleshark.org/encounters/encounter.jsp?number=5c11074a-187e-4ec2-b870-a6f7c9eb4962,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2015,3,20,2015,3,20,,Red Sea,,,female,,,R-140,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/23/2017,WILDME,RhincodonTypus,56374114-ece8-4c53-b8d2-04d96b6a975e,http://www.whaleshark.org/encounters/encounter.jsp?number=56374114-ece8-4c53-b8d2-04d96b6a975e,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2015,3,20,2015,3,20,,Red Sea,,,male,,,R-146,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/20/2017,WILDME,RhincodonTypus,0e664dfa-8866-461e-9b5a-ec5f72901d34,http://www.whaleshark.org/encounters/encounter.jsp?number=0e664dfa-8866-461e-9b5a-ec5f72901d34,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2015,3,20,2015,3,20,,Red Sea,,,,,,R-126,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
10/18/2017,WILDME,RhincodonTypus,0343837b-6258-42ba-b8d5-5c106de49d39,http://www.whaleshark.org/encounters/encounter.jsp?number=0343837b-6258-42ba-b8d5-5c106de49d39,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2014,12,3,2014,12,3,,Al Lith,,,,,,,RedSea-ShibHabil,"jennie.korus@gmail,com"
1/18/2017,WILDME,RhincodonTypus,925e12ac-75bb-427f-a9e2-3c3de38e4bea,http://www.whaleshark.org/encounters/encounter.jsp?number=925e12ac-75bb-427f-a9e2-3c3de38e4bea,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2014,4,20,2014,4,20,,Red Sea,,,male,,,R-113,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/19/2017,WILDME,RhincodonTypus,5c6b88e9-0501-4b7d-9bfd-88256e484737,http://www.whaleshark.org/encounters/encounter.jsp?number=5c6b88e9-0501-4b7d-9bfd-88256e484737,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2014,4,20,2014,4,20,,Red Sea,,,,,,R-120,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/19/2017,WILDME,RhincodonTypus,764c69a3-99f6-4e49-8e88-5e7196c342e8,http://www.whaleshark.org/encounters/encounter.jsp?number=764c69a3-99f6-4e49-8e88-5e7196c342e8,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2014,4,19,2014,4,19,,Red Sea,,,,,,R-122,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/19/2017,WILDME,RhincodonTypus,dc6bcdb7-2e15-414a-8a63-091f2224b98d,http://www.whaleshark.org/encounters/encounter.jsp?number=dc6bcdb7-2e15-414a-8a63-091f2224b98d,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2014,4,18,2014,4,18,,Red Sea,,,male,,,R-119,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
10/24/2016,WILDME,RhincodonTypus,7026464a-b190-43c9-8673-1e8f986208f1,http://www.whaleshark.org/encounters/encounter.jsp?number=7026464a-b190-43c9-8673-1e8f986208f1,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2014,4,18,2014,4,18,,Red Sea,,,male,,,R-074,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/17/2017,WILDME,RhincodonTypus,6e2396f6-19e3-4f49-85b9-8aca414a297b,http://www.whaleshark.org/encounters/encounter.jsp?number=6e2396f6-19e3-4f49-85b9-8aca414a297b,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2014,4,17,2014,4,17,,Red Sea,,,male,,,R-098,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/17/2017,WILDME,RhincodonTypus,235097dd-3081-44f6-a851-99d06b201957,http://www.whaleshark.org/encounters/encounter.jsp?number=235097dd-3081-44f6-a851-99d06b201957,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2014,4,12,2014,4,12,,Red Sea,,,,,,DJ-109,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/18/2017,WILDME,RhincodonTypus,21a21b1f-d74f-4998-8250-e8db1f51661d,http://www.whaleshark.org/encounters/encounter.jsp?number=21a21b1f-d74f-4998-8250-e8db1f51661d,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2014,4,6,2014,4,6,,Red Sea,,,,,,R-112,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/18/2017,WILDME,RhincodonTypus,6f34aa88-f646-49d0-b0b4-686c4f7a37c9,http://www.whaleshark.org/encounters/encounter.jsp?number=6f34aa88-f646-49d0-b0b4-686c4f7a37c9,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2014,4,6,2014,4,6,,Red Sea,,,male,,,R-111,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/17/2017,WILDME,RhincodonTypus,e5f05b7c-72e7-4f0f-82db-dab1a97e035b,http://www.whaleshark.org/encounters/encounter.jsp?number=e5f05b7c-72e7-4f0f-82db-dab1a97e035b,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2014,4,4,2014,4,4,,Red Sea,,,male,,,R-098,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/23/2017,WILDME,RhincodonTypus,d6370ff9-2a31-442e-a3ad-12659c185db9,http://www.whaleshark.org/encounters/encounter.jsp?number=d6370ff9-2a31-442e-a3ad-12659c185db9,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2013,5,2,2013,5,2,,Red Sea,,,female,,,R-160,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/23/2017,WILDME,RhincodonTypus,6f38f4eb-b289-4bb4-9617-33b65c1d9961,http://www.whaleshark.org/encounters/encounter.jsp?number=6f38f4eb-b289-4bb4-9617-33b65c1d9961,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2013,5,2,2013,5,2,,Red Sea,,,,,,R-154,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/23/2017,WILDME,RhincodonTypus,05264cc3-a88b-48d8-aaf4-4f7b48c3ba77,http://www.whaleshark.org/encounters/encounter.jsp?number=05264cc3-a88b-48d8-aaf4-4f7b48c3ba77,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2013,4,25,2013,4,25,,Red Sea,,,,,,R-155,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/23/2017,WILDME,RhincodonTypus,8b0b8bb7-79b6-425e-9b45-7fe24ec66b95,http://www.whaleshark.org/encounters/encounter.jsp?number=8b0b8bb7-79b6-425e-9b45-7fe24ec66b95,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2013,4,25,2013,4,25,,Red Sea,,,,,,R-156,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/23/2017,WILDME,RhincodonTypus,73b6b45b-9597-441a-b864-4355dc277c6c,http://www.whaleshark.org/encounters/encounter.jsp?number=73b6b45b-9597-441a-b864-4355dc277c6c,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2013,4,25,2013,4,25,,Red Sea,,,,,,R-153,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/23/2017,WILDME,RhincodonTypus,1a30695d-0a0b-43a5-ba0f-97ba7f557d98,http://www.whaleshark.org/encounters/encounter.jsp?number=1a30695d-0a0b-43a5-ba0f-97ba7f557d98,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2013,4,17,2013,4,17,,Red Sea,,,female,,,R-158,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/23/2017,WILDME,RhincodonTypus,0a076f56-c584-49d1-93d9-b891b612c1c7,http://www.whaleshark.org/encounters/encounter.jsp?number=0a076f56-c584-49d1-93d9-b891b612c1c7,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2013,4,17,2013,4,17,,Red Sea,,,female,,,R-157,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/23/2017,WILDME,RhincodonTypus,7d40ac13-5bcf-47f2-a6b4-6c2176d18843,http://www.whaleshark.org/encounters/encounter.jsp?number=7d40ac13-5bcf-47f2-a6b4-6c2176d18843,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2013,4,4,2013,4,4,,Red Sea,,,male,,,R-159,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/22/2017,WILDME,RhincodonTypus,2b64becd-f1a3-4675-8afb-677ed4366d2a,http://www.whaleshark.org/encounters/encounter.jsp?number=2b64becd-f1a3-4675-8afb-677ed4366d2a,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2013,4,4,2013,4,4,,Red Sea,,,male,,,R-030,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/22/2017,WILDME,RhincodonTypus,362d1aff-71a6-4bdf-b1f7-0d1508665d52,http://www.whaleshark.org/encounters/encounter.jsp?number=362d1aff-71a6-4bdf-b1f7-0d1508665d52,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2013,4,4,2013,4,4,,Red Sea,,,female,,,R-133,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/23/2017,WILDME,RhincodonTypus,80d92287-91ad-403f-a6cd-79ff985f06b6,http://www.whaleshark.org/encounters/encounter.jsp?number=80d92287-91ad-403f-a6cd-79ff985f06b6,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2013,4,4,2013,4,4,,Red Sea,,,female,,,R-152,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/22/2017,WILDME,RhincodonTypus,fcf5004f-7a84-4a22-ab87-2533bc530dfe,http://www.whaleshark.org/encounters/encounter.jsp?number=fcf5004f-7a84-4a22-ab87-2533bc530dfe,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2013,3,30,2013,3,30,,Red Sea,,,female,,,R-128,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/22/2017,WILDME,RhincodonTypus,7c70f6ab-34a5-42aa-961b-655863f36b4b,http://www.whaleshark.org/encounters/encounter.jsp?number=7c70f6ab-34a5-42aa-961b-655863f36b4b,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2013,3,30,2013,3,30,,Red Sea,,,male,,,R-132,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/22/2017,WILDME,RhincodonTypus,68c5f474-1b4a-4627-a532-508733cadda9,http://www.whaleshark.org/encounters/encounter.jsp?number=68c5f474-1b4a-4627-a532-508733cadda9,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2013,3,22,2013,3,22,,Red Sea,,,male,,,R-030,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/22/2017,WILDME,RhincodonTypus,986f904f-6a5d-46f7-85b0-5d8c85290301,http://www.whaleshark.org/encounters/encounter.jsp?number=986f904f-6a5d-46f7-85b0-5d8c85290301,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2013,3,22,2013,3,22,,Red Sea,,,female,,,R-129,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/22/2017,WILDME,RhincodonTypus,36724f86-9288-47b2-8312-e41f443b0187,http://www.whaleshark.org/encounters/encounter.jsp?number=36724f86-9288-47b2-8312-e41f443b0187,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2013,3,22,2013,3,22,,Red Sea,,,female,,,R-127,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/22/2017,WILDME,RhincodonTypus,1d908bda-b1cb-42c9-9eee-16667542bc9a,http://www.whaleshark.org/encounters/encounter.jsp?number=1d908bda-b1cb-42c9-9eee-16667542bc9a,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2013,3,22,2013,3,22,,Red Sea,,,female,,,R-101,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/22/2017,WILDME,RhincodonTypus,e467def8-0a0f-4ba9-b1c2-de2f25ae6866,http://www.whaleshark.org/encounters/encounter.jsp?number=e467def8-0a0f-4ba9-b1c2-de2f25ae6866,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2013,3,21,2013,3,21,,Red Sea,,,female,,,R-085,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/31/2017,WILDME,RhincodonTypus,54b6d553-cee9-45d4-b2ab-716db1e33e45,http://www.whaleshark.org/encounters/encounter.jsp?number=54b6d553-cee9-45d4-b2ab-716db1e33e45,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2012,5,4,2012,5,4,,Red Sea,,,,,,R-192,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/18/2017,WILDME,RhincodonTypus,11eda4c8-feab-45cb-9acd-a7ba7759d379,http://www.whaleshark.org/encounters/encounter.jsp?number=11eda4c8-feab-45cb-9acd-a7ba7759d379,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2012,5,4,2012,5,4,,Red Sea,,,female,,,R-110,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/29/2017,WILDME,RhincodonTypus,021501ab-2abd-4dee-b41a-41f388319abe,http://www.whaleshark.org/encounters/encounter.jsp?number=021501ab-2abd-4dee-b41a-41f388319abe,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2012,5,4,2012,5,4,,Red Sea,,,female,,,R-189,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
3/21/2017,WILDME,RhincodonTypus,65fb32c9-7f5e-4e5e-a746-f3c9d6ff7e19,http://www.whaleshark.org/encounters/encounter.jsp?number=65fb32c9-7f5e-4e5e-a746-f3c9d6ff7e19,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2012,5,3,2012,5,3,,Red Sea,,,,,,R-203,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/22/2017,WILDME,RhincodonTypus,2cf14210-0807-40d8-91c0-1f379cd41fbb,http://www.whaleshark.org/encounters/encounter.jsp?number=2cf14210-0807-40d8-91c0-1f379cd41fbb,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2012,4,20,2012,4,20,,Red Sea,,,male,,,R-134,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
1/22/2017,WILDME,RhincodonTypus,2b71aba7-3675-48b6-afd5-2a8691a4ed33,http://www.whaleshark.org/encounters/encounter.jsp?number=2b71aba7-3675-48b6-afd5-2a8691a4ed33,,P,"Holmberg J, Arzoumanian Z, and Pierce S. Wildbook for Whale Sharks. version 2014. www.whaleshark.org",Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,,,2012,4,20,2012,4,20,,Red Sea,,,female,,,R-085,RedSea-ShibHabil,michael.berumen@kaust.edu.sa
